timestamp,cpu_power_w,cpu_temp_c,gpu_index,gpu_name,gpu_power_w,gpu_temp_c,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,total_measured_power_w
2026-04-16 11:31:59,41.69,sensors:power1,35.4,1,NVIDIA GeForce RTX 5070 Ti,10.9,26.0,0.0,15.0,16303.0,71.96
2026-04-16 11:31:59,41.69,sensors:power1,35.4,2,NVIDIA GeForce RTX 5070 Ti,15.26,26.0,0.0,153.0,16303.0,71.96
2026-04-16 11:32:01,42.85,sensors:power1,35.5,0,NVIDIA GeForce RTX 5070 Ti,4.27,27.0,0.0,15.0,16303.0,73.98
2026-04-16 11:32:01,42.85,sensors:power1,35.5,1,NVIDIA GeForce RTX 5070 Ti,10.84,26.0,0.0,15.0,16303.0,73.98
2026-04-16 11:32:01,42.85,sensors:power1,35.5,2,NVIDIA GeForce RTX 5070 Ti,16.02,26.0,0.0,153.0,16303.0,73.98
2026-04-16 11:32:03,51.35,sensors:power1,35.4,0,NVIDIA GeForce RTX 5070 Ti,8.11,27.0,0.0,15.0,16303.0,86.89
2026-04-16 11:32:03,51.35,sensors:power1,35.4,1,NVIDIA GeForce RTX 5070 Ti,11.53,26.0,0.0,15.0,16303.0,86.89
2026-04-16 11:32:03,51.35,sensors:power1,35.4,2,NVIDIA GeForce RTX 5070 Ti,15.9,26.0,0.0,153.0,16303.0,86.89
2026-04-16 11:32:05,43.12,sensors:power1,35.5,0,NVIDIA GeForce RTX 5070 Ti,4.41,27.0,0.0,15.0,16303.0,74.28
2026-04-16 11:32:05,43.12,sensors:power1,35.5,1,NVIDIA GeForce RTX 5070 Ti,11.32,26.0,0.0,15.0,16303.0,74.28
2026-04-16 11:32:05,43.12,sensors:power1,35.5,2,NVIDIA GeForce RTX 5070 Ti,15.43,26.0,0.0,153.0,16303.0,74.28
2026-04-16 11:32:07,41.12,sensors:power1,35.5,0,NVIDIA GeForce RTX 5070 Ti,4.12,27.0,0.0,15.0,16303.0,71.66
2026-04-16 11:32:07,41.12,sensors:power1,35.5,1,NVIDIA GeForce RTX 5070 Ti,10.98,26.0,0.0,15.0,16303.0,71.66
2026-04-16 11:32:07,41.12,sensors:power1,35.5,2,NVIDIA GeForce RTX 5070 Ti,15.44,26.0,0.0,153.0,16303.0,71.66
2026-04-16 11:32:09,40.88,sensors:power1,35.5,0,NVIDIA GeForce RTX 5070 Ti,5.52,27.0,0.0,15.0,16303.0,73.15
2026-04-16 11:32:09,40.88,sensors:power1,35.5,1,NVIDIA GeForce RTX 5070 Ti,11.03,26.0,0.0,15.0,16303.0,73.15
2026-04-16 11:32:09,40.88,sensors:power1,35.5,2,NVIDIA GeForce RTX 5070 Ti,15.72,26.0,0.0,153.0,16303.0,73.15
2026-04-16 11:32:11,41.2,sensors:power1,35.4,0,NVIDIA GeForce RTX 5070 Ti,4.17,27.0,0.0,15.0,16303.0,73.26
2026-04-16 11:32:11,41.2,sensors:power1,35.4,1,NVIDIA GeForce RTX 5070 Ti,12.54,26.0,0.0,15.0,16303.0,73.26
2026-04-16 11:32:11,41.2,sensors:power1,35.4,2,NVIDIA GeForce RTX 5070 Ti,15.35,26.0,0.0,153.0,16303.0,73.26
2026-04-16 11:32:14,45.81,sensors:power1,35.4,0,NVIDIA GeForce RTX 5070 Ti,4.22,27.0,0.0,15.0,16303.0,76.48
2026-04-16 11:32:14,45.81,sensors:power1,35.4,1,NVIDIA GeForce RTX 5070 Ti,10.74,26.0,0.0,15.0,16303.0,76.48
2026-04-16 11:32:14,45.81,sensors:power1,35.4,2,NVIDIA GeForce RTX 5070 Ti,15.71,26.0,0.0,153.0,16303.0,76.48
2026-04-16 11:32:16,42.27,sensors:power1,35.4,0,NVIDIA GeForce RTX 5070 Ti,4.28,27.0,0.0,15.0,16303.0,72.80000000000001
2026-04-16 11:32:16,42.27,sensors:power1,35.4,1,NVIDIA GeForce RTX 5070 Ti,10.88,26.0,0.0,15.0,16303.0,72.80000000000001
2026-04-16 11:32:16,42.27,sensors:power1,35.4,2,NVIDIA GeForce RTX 5070 Ti,15.37,26.0,0.0,153.0,16303.0,72.80000000000001
2026-04-16 11:32:18,45.15,sensors:power1,35.4,0,NVIDIA GeForce RTX 5070 Ti,8.16,27.0,0.0,15.0,16303.0,81.5
2026-04-16 11:32:18,45.15,sensors:power1,35.4,1,NVIDIA GeForce RTX 5070 Ti,12.81,26.0,0.0,15.0,16303.0,81.5
2026-04-16 11:32:18,45.15,sensors:power1,35.4,2,NVIDIA GeForce RTX 5070 Ti,15.38,26.0,0.0,153.0,16303.0,81.5
2026-04-16 11:32:20,44.52,sensors:power1,35.4,0,NVIDIA GeForce RTX 5070 Ti,4.22,27.0,0.0,15.0,16303.0,75.22
2026-04-16 11:32:20,44.52,sensors:power1,35.4,1,NVIDIA GeForce RTX 5070 Ti,11.09,26.0,0.0,15.0,16303.0,75.22
2026-04-16 11:32:20,44.52,sensors:power1,35.4,2,NVIDIA GeForce RTX 5070 Ti,15.39,26.0,0.0,153.0,16303.0,75.22
2026-04-16 11:32:22,43.27,sensors:power1,35.4,0,NVIDIA GeForce RTX 5070 Ti,4.31,27.0,0.0,15.0,16303.0,73.62
2026-04-16 11:32:22,43.27,sensors:power1,35.4,1,NVIDIA GeForce RTX 5070 Ti,10.98,26.0,0.0,15.0,16303.0,73.62
2026-04-16 11:32:22,43.27,sensors:power1,35.4,2,NVIDIA GeForce RTX 5070 Ti,15.06,26.0,0.0,153.0,16303.0,73.62
2026-04-16 11:41:07,49.73,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,5.01,27.0,0.0,15.0,16303.0,82.03
2026-04-16 11:41:07,49.73,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,11.07,25.0,0.0,15.0,16303.0,82.03
2026-04-16 11:41:07,49.73,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,16.22,26.0,0.0,153.0,16303.0,82.03
2026-04-16 11:41:09,44.14,sensors:power1,34.8,0,NVIDIA GeForce RTX 5070 Ti,4.88,27.0,0.0,15.0,16303.0,75.41
2026-04-16 11:41:09,44.14,sensors:power1,34.8,1,NVIDIA GeForce RTX 5070 Ti,10.85,25.0,0.0,15.0,16303.0,75.41
2026-04-16 11:41:09,44.14,sensors:power1,34.8,2,NVIDIA GeForce RTX 5070 Ti,15.54,26.0,0.0,153.0,16303.0,75.41
2026-04-16 11:41:11,41.33,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.2,27.0,0.0,15.0,16303.0,71.72999999999999
2026-04-16 11:41:11,41.33,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.66,25.0,0.0,15.0,16303.0,71.72999999999999
2026-04-16 11:41:11,41.33,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.54,26.0,0.0,153.0,16303.0,71.72999999999999
2026-04-16 11:41:14,45.14,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.51,27.0,0.0,15.0,16303.0,75.51
2026-04-16 11:41:14,45.14,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.46,25.0,0.0,15.0,16303.0,75.51
2026-04-16 11:41:14,45.14,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.4,26.0,0.0,153.0,16303.0,75.51
2026-04-16 11:41:16,42.0,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.73,27.0,0.0,15.0,16303.0,74.59
2026-04-16 11:41:16,42.0,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,12.31,25.0,0.0,15.0,16303.0,74.59
2026-04-16 11:41:16,42.0,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.55,26.0,0.0,153.0,16303.0,74.59
2026-04-16 11:41:18,48.36,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.15,27.0,0.0,15.0,16303.0,78.78
2026-04-16 11:41:18,48.36,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.77,26.0,0.0,15.0,16303.0,78.78
2026-04-16 11:41:18,48.36,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.5,26.0,0.0,153.0,16303.0,78.78
2026-04-16 11:41:20,44.66,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.14,27.0,0.0,15.0,16303.0,74.62
2026-04-16 11:41:20,44.66,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.56,25.0,0.0,15.0,16303.0,74.62
2026-04-16 11:41:20,44.66,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.26,26.0,0.0,153.0,16303.0,74.62
2026-04-16 11:41:22,40.8,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,7.96,27.0,0.0,15.0,16303.0,77.75999999999999
2026-04-16 11:41:22,40.8,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,12.59,25.0,0.0,15.0,16303.0,77.75999999999999
2026-04-16 11:41:22,40.8,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,16.41,26.0,0.0,153.0,16303.0,77.75999999999999
2026-04-16 11:41:24,43.25,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.22,27.0,0.0,15.0,16303.0,74.03999999999999
2026-04-16 11:41:24,43.25,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,11.09,25.0,0.0,15.0,16303.0,74.03999999999999
2026-04-16 11:41:24,43.25,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.48,26.0,0.0,153.0,16303.0,74.03999999999999
2026-04-16 11:41:26,42.27,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.33,27.0,0.0,15.0,16303.0,73.11
2026-04-16 11:41:26,42.27,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.84,25.0,0.0,15.0,16303.0,73.11
2026-04-16 11:41:26,42.27,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.67,26.0,0.0,153.0,16303.0,73.11
2026-04-16 11:41:29,43.57,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,5.1,27.0,0.0,15.0,16303.0,75.71000000000001
2026-04-16 11:41:29,43.57,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,11.04,25.0,0.0,15.0,16303.0,75.71000000000001
2026-04-16 11:41:29,43.57,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,16.0,26.0,0.0,153.0,16303.0,75.71000000000001
2026-04-16 11:41:31,42.91,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.53,27.0,0.0,15.0,16303.0,73.65
2026-04-16 11:41:31,42.91,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.46,25.0,0.0,15.0,16303.0,73.65
2026-04-16 11:41:31,42.91,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.75,26.0,0.0,153.0,16303.0,73.65
2026-04-16 11:41:33,49.07,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.1,27.0,0.0,15.0,16303.0,79.75
2026-04-16 11:41:33,49.07,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.84,25.0,0.0,15.0,16303.0,79.75
2026-04-16 11:41:33,49.07,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.74,26.0,0.0,153.0,16303.0,79.75
2026-04-16 11:41:35,44.42,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.32,27.0,0.0,15.0,16303.0,75.30000000000001
2026-04-16 11:41:35,44.42,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.89,25.0,0.0,15.0,16303.0,75.30000000000001
2026-04-16 11:41:35,44.42,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.67,26.0,0.0,153.0,16303.0,75.30000000000001
2026-04-16 11:41:37,42.86,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,8.17,27.0,0.0,15.0,16303.0,79.50999999999999
2026-04-16 11:41:37,42.86,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,12.9,25.0,0.0,15.0,16303.0,79.50999999999999
2026-04-16 11:41:37,42.86,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.58,26.0,0.0,153.0,16303.0,79.50999999999999
2026-04-16 11:41:39,41.77,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.32,27.0,0.0,15.0,16303.0,72.58000000000001
2026-04-16 11:41:39,41.77,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.72,25.0,0.0,15.0,16303.0,72.58000000000001
2026-04-16 11:41:39,41.77,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.77,26.0,0.0,153.0,16303.0,72.58000000000001
2026-04-16 11:41:41,43.34,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.23,27.0,0.0,15.0,16303.0,73.99000000000001
2026-04-16 11:41:41,43.34,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.75,25.0,0.0,15.0,16303.0,73.99000000000001
2026-04-16 11:41:41,43.34,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.67,26.0,0.0,153.0,16303.0,73.99000000000001
2026-04-16 11:41:44,40.75,sensors:power1,34.8,0,NVIDIA GeForce RTX 5070 Ti,8.07,27.0,0.0,15.0,16303.0,77.84
2026-04-16 11:41:44,40.75,sensors:power1,34.8,1,NVIDIA GeForce RTX 5070 Ti,12.44,25.0,0.0,15.0,16303.0,77.84
2026-04-16 11:41:44,40.75,sensors:power1,34.8,2,NVIDIA GeForce RTX 5070 Ti,16.58,26.0,0.0,153.0,16303.0,77.84
2026-04-16 11:41:46,46.2,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.16,27.0,0.0,15.0,16303.0,76.56
2026-04-16 11:41:46,46.2,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.83,25.0,0.0,15.0,16303.0,76.56
2026-04-16 11:41:46,46.2,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.37,26.0,0.0,153.0,16303.0,76.56
2026-04-16 11:41:48,49.1,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.19,27.0,0.0,15.0,16303.0,79.39
2026-04-16 11:41:48,49.1,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.76,25.0,0.0,15.0,16303.0,79.39
2026-04-16 11:41:48,49.1,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.34,26.0,0.0,153.0,16303.0,79.39
2026-04-16 11:41:50,41.31,sensors:power1,34.8,0,NVIDIA GeForce RTX 5070 Ti,4.85,27.0,0.0,15.0,16303.0,73.38
2026-04-16 11:41:50,41.31,sensors:power1,34.8,1,NVIDIA GeForce RTX 5070 Ti,11.32,25.0,0.0,15.0,16303.0,73.38
2026-04-16 11:41:50,41.31,sensors:power1,34.8,2,NVIDIA GeForce RTX 5070 Ti,15.9,26.0,0.0,153.0,16303.0,73.38
2026-04-16 11:41:52,42.55,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.9,27.0,0.0,15.0,16303.0,73.89
2026-04-16 11:41:52,42.55,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.93,25.0,0.0,15.0,16303.0,73.89
2026-04-16 11:41:52,42.55,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.51,26.0,0.0,153.0,16303.0,73.89
2026-04-16 11:41:54,43.04,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.16,27.0,0.0,15.0,16303.0,73.6
2026-04-16 11:41:54,43.04,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,11.02,25.0,0.0,15.0,16303.0,73.6
2026-04-16 11:41:54,43.04,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.38,26.0,0.0,153.0,16303.0,73.6
2026-04-16 11:41:56,42.3,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,4.27,27.0,0.0,15.0,16303.0,72.57
2026-04-16 11:41:56,42.3,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,10.86,25.0,0.0,15.0,16303.0,72.57
2026-04-16 11:41:56,42.3,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.14,26.0,0.0,153.0,16303.0,72.57
2026-04-16 11:41:59,43.67,sensors:power1,34.6,0,NVIDIA GeForce RTX 5070 Ti,8.07,27.0,0.0,15.0,16303.0,79.84
2026-04-16 11:41:59,43.67,sensors:power1,34.6,1,NVIDIA GeForce RTX 5070 Ti,12.64,25.0,0.0,15.0,16303.0,79.84
2026-04-16 11:41:59,43.67,sensors:power1,34.6,2,NVIDIA GeForce RTX 5070 Ti,15.46,26.0,0.0,153.0,16303.0,79.84
2026-04-16 11:42:01,51.46,sensors:power1,34.8,0,NVIDIA GeForce RTX 5070 Ti,4.39,27.0,0.0,15.0,16303.0,83.11
2026-04-16 11:42:01,51.46,sensors:power1,34.8,1,NVIDIA GeForce RTX 5070 Ti,10.56,25.0,0.0,15.0,16303.0,83.11
2026-04-16 11:42:01,51.46,sensors:power1,34.8,2,NVIDIA GeForce RTX 5070 Ti,16.7,26.0,0.0,153.0,16303.0,83.11
2026-04-16 11:42:03,46.98,sensors:power1,34.8,0,NVIDIA GeForce RTX 5070 Ti,4.25,27.0,0.0,15.0,16303.0,77.43
2026-04-16 11:42:03,46.98,sensors:power1,34.8,1,NVIDIA GeForce RTX 5070 Ti,10.65,25.0,0.0,15.0,16303.0,77.43
2026-04-16 11:42:03,46.98,sensors:power1,34.8,2,NVIDIA GeForce RTX 5070 Ti,15.55,26.0,0.0,153.0,16303.0,77.43
2026-04-16 11:42:05,42.21,sensors:power1,34.8,0,NVIDIA GeForce RTX 5070 Ti,8.19,27.0,0.0,15.0,16303.0,79.09
2026-04-16 11:42:05,42.21,sensors:power1,34.8,1,NVIDIA GeForce RTX 5070 Ti,12.63,25.0,0.0,15.0,16303.0,79.09
2026-04-16 11:42:05,42.21,sensors:power1,34.8,2,NVIDIA GeForce RTX 5070 Ti,16.06,26.0,0.0,153.0,16303.0,79.09
2026-04-17 16:22:12,53.73,sensors:power1,35.1,0,NVIDIA GeForce RTX 5070 Ti,4.58,25.0,0.0,15.0,16303.0,84.08
2026-04-17 16:22:12,53.73,sensors:power1,35.1,1,NVIDIA GeForce RTX 5070 Ti,10.43,24.0,0.0,15.0,16303.0,84.08
2026-04-17 16:22:12,53.73,sensors:power1,35.1,2,NVIDIA GeForce RTX 5070 Ti,15.34,24.0,0.0,158.0,16303.0,84.08
2026-04-17 16:22:15,49.03,sensors:power1,35.1,0,NVIDIA GeForce RTX 5070 Ti,4.51,25.0,0.0,15.0,16303.0,79.3
2026-04-17 16:22:15,49.03,sensors:power1,35.1,1,NVIDIA GeForce RTX 5070 Ti,10.35,24.0,0.0,15.0,16303.0,79.3
2026-04-17 16:22:15,49.03,sensors:power1,35.1,2,NVIDIA GeForce RTX 5070 Ti,15.41,24.0,0.0,158.0,16303.0,79.3
2026-04-17 16:22:17,53.2,sensors:power1,35.1,0,NVIDIA GeForce RTX 5070 Ti,5.81,25.0,0.0,15.0,16303.0,85.81
2026-04-17 16:22:17,53.2,sensors:power1,35.1,1,NVIDIA GeForce RTX 5070 Ti,10.44,24.0,0.0,15.0,16303.0,85.81
2026-04-17 16:22:17,53.2,sensors:power1,35.1,2,NVIDIA GeForce RTX 5070 Ti,16.36,24.0,0.0,158.0,16303.0,85.81
2026-04-17 16:22:19,64.48,sensors:power1,35.0,0,NVIDIA GeForce RTX 5070 Ti,4.75,25.0,0.0,15.0,16303.0,94.97
2026-04-17 16:22:19,64.48,sensors:power1,35.0,1,NVIDIA GeForce RTX 5070 Ti,10.43,24.0,0.0,15.0,16303.0,94.97
2026-04-17 16:22:19,64.48,sensors:power1,35.0,2,NVIDIA GeForce RTX 5070 Ti,15.31,24.0,0.0,158.0,16303.0,94.97
2026-04-17 16:22:21,60.42,sensors:power1,35.2,0,NVIDIA GeForce RTX 5070 Ti,4.29,25.0,0.0,15.0,16303.0,90.18
2026-04-17 16:22:21,60.42,sensors:power1,35.2,1,NVIDIA GeForce RTX 5070 Ti,10.23,24.0,0.0,15.0,16303.0,90.18
2026-04-17 16:22:21,60.42,sensors:power1,35.2,2,NVIDIA GeForce RTX 5070 Ti,15.24,24.0,0.0,158.0,16303.0,90.18
2026-04-17 16:22:23,42.93,sensors:power1,35.1,0,NVIDIA GeForce RTX 5070 Ti,4.41,25.0,0.0,15.0,16303.0,73.36
2026-04-17 16:22:23,42.93,sensors:power1,35.1,1,NVIDIA GeForce RTX 5070 Ti,10.45,24.0,0.0,15.0,16303.0,73.36
2026-04-17 16:22:23,42.93,sensors:power1,35.1,2,NVIDIA GeForce RTX 5070 Ti,15.57,24.0,0.0,158.0,16303.0,73.36
2026-04-17 16:22:25,41.07,sensors:power1,35.0,0,NVIDIA GeForce RTX 5070 Ti,8.27,25.0,0.0,15.0,16303.0,77.28999999999999
2026-04-17 16:22:25,41.07,sensors:power1,35.0,1,NVIDIA GeForce RTX 5070 Ti,12.73,24.0,0.0,15.0,16303.0,77.28999999999999
2026-04-17 16:22:25,41.07,sensors:power1,35.0,2,NVIDIA GeForce RTX 5070 Ti,15.22,24.0,0.0,158.0,16303.0,77.28999999999999
2026-04-17 16:22:27,44.21,sensors:power1,35.0,0,NVIDIA GeForce RTX 5070 Ti,4.55,25.0,0.0,15.0,16303.0,74.03999999999999
2026-04-17 16:22:27,44.21,sensors:power1,35.0,1,NVIDIA GeForce RTX 5070 Ti,10.35,24.0,0.0,15.0,16303.0,74.03999999999999
2026-04-17 16:22:27,44.21,sensors:power1,35.0,2,NVIDIA GeForce RTX 5070 Ti,14.93,24.0,0.0,158.0,16303.0,74.03999999999999
2026-04-17 16:22:30,45.37,sensors:power1,35.0,0,NVIDIA GeForce RTX 5070 Ti,4.4,25.0,0.0,15.0,16303.0,75.38
2026-04-17 16:22:30,45.37,sensors:power1,35.0,1,NVIDIA GeForce RTX 5070 Ti,10.62,24.0,0.0,15.0,16303.0,75.38
2026-04-17 16:22:30,45.37,sensors:power1,35.0,2,NVIDIA GeForce RTX 5070 Ti,14.99,24.0,0.0,158.0,16303.0,75.38
2026-04-17 16:22:32,42.99,sensors:power1,35.0,0,NVIDIA GeForce RTX 5070 Ti,8.13,25.0,0.0,15.0,16303.0,78.92
2026-04-17 16:22:32,42.99,sensors:power1,35.0,1,NVIDIA GeForce RTX 5070 Ti,11.48,24.0,0.0,15.0,16303.0,78.92
2026-04-17 16:22:32,42.99,sensors:power1,35.0,2,NVIDIA GeForce RTX 5070 Ti,16.32,24.0,0.0,158.0,16303.0,78.92
